,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles,global_miles,citgo_miles,daily complaints,average_temp,average_wind,precipitation,WDF5,WSF5,wind_direction,N,NNE,NE,ENE,E,ESE,SE,SSE,S,SSW,SW,WSW,W,WNW,NW,NNW
198,2020-10-13,1.4299432820351785,0.597562856428663,1.3261868557067014,2.4789622222482013,1.218041498909388,1.1020147806120917,4,47.66,41,498,60,98,ENE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2020-10-14,1.3190713614621623,0.5832026537823285,1.2145458836211904,2.59432288371448,1.1028831297622104,1.1284646242446636,3,55.22,22,0,310,85,NW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2020-10-15,0.5062439700066474,0.6376687374705126,0.4083843630591088,2.6199897932150504,0.2988877034335357,0.9628328300256012,6,52.16,39,0,160,148,SSE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2020-10-17,0.5221280562094507,0.9837294370817954,0.4745279577259099,2.908438193759832,0.4264289261107363,1.266653440793006,5,49.1,48,274,320,125,NW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2020-10-18,2.73652921859234,2.1383541870861564,2.6932956513957422,0.6959482612982011,2.6689056084475733,1.7930192899485495,2,42.620000000000005,16,0,210,81,SSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2020-10-19,2.6653229779817824,2.1023687022754736,2.6259847025493808,0.5687040541240446,2.606279573342289,1.7308233895484793,5,45.68,15,0,160,72,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2020-10-20,2.707036879359374,2.144357027700864,2.6679397951065744,0.5790281043064462,2.6484461952937157,1.7730461894666874,1,53.42,19,3,180,94,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206,2020-10-23,0.8512816976838052,0.1001439361691659,0.7596765444260626,2.091886293539351,0.6772894917457958,0.4787731105755495,2,53.96,25,0,110,54,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207,2020-10-24,0.8162398702301137,0.1189120312830004,0.7186367704882295,2.2054020841821256,0.6255103081287793,0.5840831901244983,2,56.66,34,0,360,107,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
208,2020-10-25,0.7399680350543049,0.1902897334159162,0.6473100041397045,2.148444125760885,0.5642682203630546,0.5042406634374664,2,44.24,26,0,340,94,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,2020-10-27,1.1065802797633089,0.3375262847404117,1.027318465903008,1.8064609462404908,0.9622118654401532,0.358023518175706,3,46.22,26,0,340,81,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
210,2020-10-28,0.5625512877699942,0.4973411935381417,0.4584286522453361,2.506254964203495,0.3452382796328661,0.8479530309335293,3,40.28,25,23,90,58,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2020-10-29,0.4312182692486924,0.5297216793181816,0.3575862968395737,2.187962087862389,0.3178914876895342,0.5581533344133531,5,39.92,21,81,20,134,NNE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2020-10-31,1.515612660634287,0.6952722799875727,1.4114879174321957,2.549882842851509,1.3021121208178852,1.1980604839165443,1,32.36,18,0,190,63,S,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2020-11-01,0.1321097331009674,0.8562342521248482,0.0706144162777071,2.5570975281133608,0.1162543703694922,0.963256706474919,2,39.56,22,150,180,107,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,2020-11-02,1.4388793984974286,0.6848233218551566,1.3343529266910157,2.6394941083221006,1.222595012351218,1.2190484836229116,2,40.82,64,25,280,179,W,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2020-11-03,1.352258062639697,0.5879230980750301,1.2477926448201535,2.5685430443018777,1.136860528321716,1.125237334896438,1,34.52,47,0,300,157,WNW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2020-11-04,1.5211101768713489,0.6440553499528996,1.4362585188247354,1.774691748925602,1.3609716728867038,0.7352529859040222,3,35.24,20,0,220,94,SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217,2020-11-05,0.840664479360244,0.1869940682045411,0.7557609669575531,2.0079787352607528,0.6846014725452626,0.3831057639725621,2,43.88,23,0,220,76,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2020-11-06,0.1063448970201691,0.8521755601562895,0.038939954984105,2.527654725530601,0.11890453808583,0.940318582995021,1,57.38,28,0,230,107,SW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2020-11-07,0.938914404563679,0.4970481126324072,0.8355909298612095,2.6330610488577766,0.7219909700025285,1.0219643472937694,3,62.78,21,0,180,72,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2020-11-08,0.1327793498107695,0.952115154901348,0.14594957536947,2.6264057180233222,0.2118036383879422,1.0494151398258216,1,52.16,18,0,80,58,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2020-11-09,0.9320198727336462,0.0625178985377744,0.839812026239354,2.0743245825434458,0.7557208331943726,0.4974119032340716,4,48.92,9,0,330,40,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2020-11-10,0.9498732356826968,0.0487293877366335,0.8524904660588705,2.172965329246946,0.7590027141737824,0.6037039643235156,2,51.26,17,0,200,81,SSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2020-11-12,0.8341690210630801,0.3220070796778961,0.7609987650279906,1.8965287740825731,0.7076805779888892,0.2509842998654856,6,59.72,32,5,340,85,NNW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2020-11-13,1.052230741813676,0.1548537811003868,0.9610780787676524,2.0192906000306348,0.8779885420745835,0.5144249216268681,8,40.46,33,15,40,76,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,2020-11-17,0.5635188087338188,0.3939371760015745,0.4610777964403121,2.360231846285434,0.3587956059226649,0.7019209804202988,4,40.28,38,0,270,116,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2020-11-18,0.965704312801808,0.4107585182648048,0.861269250579313,2.5452340317280213,0.7487232471601192,0.951082943144702,4,30.02,56,0,340,143,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2020-11-21,0.5345737973760453,0.4384856902978929,0.4580073472414919,2.1253070259982803,0.4074842915916316,0.4778610663511059,7,51.08,33,0,340,89,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,2020-11-23,0.3748764625343365,0.7012946217411392,0.2794275197425489,2.595146181344055,0.175197323051673,0.9491480081594926,3,43.7,44,589,170,139,S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2020-11-24,1.263989116120406,1.668255732044259,1.241716578073783,3.686826357190567,1.2079716860241143,2.0352969781010426,1,34.52,46,0,310,112,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,2020-11-25,1.270928524050538,1.7046186157537957,1.253229123389351,3.709261215021007,1.2243660122524225,2.0608542098797096,3,26.24,19,3,310,63,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,2020-11-26,2.340889930599732,1.807111476606385,2.3030547250715614,0.5086669541767116,2.285731455469542,1.4117381090951122,1,34.52,21,147,330,58,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
237,2020-11-27,2.212896331861117,1.6859769070223083,2.174902135809124,0.5578058736401162,2.157695166794244,1.2839788959340654,4,40.46,12,0,350,72,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2020-11-28,2.6582130680938967,1.9826287733894803,2.605101701436136,0.9305986138823013,2.5690144232559717,1.702613517179897,4,42.620000000000005,10,0,280,49,W,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2020-11-29,2.667504008666844,2.108637196798421,2.6286645191401474,0.5569050835973249,2.609537161497087,1.7342949648204111,2,38.84,21,0,270,67,W,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2020-11-30,0.4387656352835458,0.7179686382546495,0.348070811258565,2.655565335358697,0.2486167501627474,1.0041836907849342,7,36.32,52,371,160,233,SSE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2020-12-05,0.5757189050860954,0.555870079224872,0.5263677560250496,1.983797856118641,0.5120640961927329,0.3803444154996769,3,36.86,63,505,350,219,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2020-12-10,0.3919169621949923,0.7162738623896141,0.2994952578965686,2.6227741862267604,0.199180519193062,0.975531582524248,4,32.72,16,0,310,76,NW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2020-12-11,1.0000125317123192,0.5328958572839608,0.8969621485637508,2.6677512985063525,0.783356894231523,1.0686449998930458,2,33.26,11,0,190,89,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2020-12-12,0.516197092236608,0.4182333693347504,0.4286899760409732,2.2037497433474216,0.360295456143371,0.5503000620462383,8,33.98,27,94,70,81,ENE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2020-12-14,0.3121055999229105,0.7785661677083605,0.2280078955046696,2.626073652092925,0.147785958264881,0.9918249175192048,1,33.62,15,0,250,72,WSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2020-12-15,0.9210208306176132,0.0207902850053691,0.8246192972556571,2.1569151429472604,0.7331277353753598,0.5749683242556812,1,28.76,66,0,290,197,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2020-12-18,0.386094764173812,0.6802044881365202,0.2883859635694131,2.581110286528877,0.1805609144239411,0.9332423810994542,1,22.46,45,0,10,121,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2020-12-20,0.7702354924373959,0.2522829763513625,0.6886989700474174,2.010090517513687,0.6238668405549791,0.3616196334564511,4,23.9,6,20,280,40,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,2020-12-21,1.228398028690616,1.6228240296938594,1.2038971805694607,3.644275027979426,1.1680223083728198,1.991923510335676,7,28.04,13,0,300,49,WNW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2020-12-24,0.921014923917632,0.0055074921490561,0.8254231714545608,2.1402085763348784,0.7354249392488512,0.5584085688314482,2,34.7,36,8,160,152,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2020-12-28,2.129135988517817,1.443017551808254,2.07195313091854,1.0074431147271334,2.0319006813663534,1.173600275443306,1,32.36,27,3,170,125,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,2021-01-04,0.8678212498499942,0.4896858316221426,0.8111063821584814,1.7567823900330162,0.779659758793417,0.0993291106609899,1,29.66,43,0,10,89,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2021-01-05,2.5730118473901684,2.001503825393718,2.532169866115173,0.5810503176408119,2.510868305525646,1.635018802325039,2,29.66,51,8,360,98,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2021-01-06,2.730933474001117,2.078485021002364,2.681012675740845,0.8692877821146509,2.6486696450902323,1.7775259027333403,1,31.64,39,0,330,103,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,2021-01-08,1.2148197247951322,0.5203259312506912,1.1103050832218395,2.584664505770997,0.9982337256192144,1.0747046846233126,1,29.3,35,0,10,107,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2021-01-15,0.5039972331473905,0.4540363411148536,0.4250688580340971,2.1590648207779166,0.3721804821251734,0.5132258626786123,1,35.24,26,5,110,81,ESE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2021-01-16,0.8746539905940225,0.3238965078855818,0.8016399622835612,1.8684579099574825,0.747942545994299,0.2353968092288921,2,40.64,61,358,90,219,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
259,2021-01-22,2.214742066848992,1.520096441299383,2.157070327991807,1.0067732178851407,2.1162124791631363,1.259404537989256,1,28.4,16,8,320,40,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260,2021-02-02,2.838014298518863,2.224814846018666,2.7933858300514305,0.7798123414703138,2.767194377218887,1.8917938446106333,1,27.86,85,157,30,179,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2021-02-11,2.6549466829538644,2.1016633322093297,2.6167076429703906,0.5372595277447282,2.598300672157007,1.7233834490308844,1,18.86,32,0,330,125,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
264,2021-03-08,0.2820559226839935,0.8768702751276376,0.2269270097741196,2.6879419959218667,0.194510729724325,1.0673761016257928,1,27.86,25,0,310,72,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265,2021-03-09,0.4393747218344767,0.9994944050382696,0.4041179076465665,2.8684777939219983,0.3751904954075687,1.2397887580137463,8,37.04,34,0,310,148,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266,2021-03-10,1.357629267196941,0.6318721347598248,1.2531208821488418,2.635230326140221,1.1409606279344868,1.1768017834230955,4,34.34,26,0,160,98,SSE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2021-03-12,0.3736731445138778,0.6191922053782051,0.3173292899717201,2.1859787961199597,0.3078725526752492,0.5865914379626964,2,53.42,66,0,330,179,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
268,2021-03-13,0.3993515721665673,0.5670206837968947,0.3302738669264178,2.197247295567958,0.3004001878031999,0.577659803303261,4,38.12,63,0,310,192,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2021-03-14,0.608663980877143,0.957637371802984,0.5494346560795003,2.9371680612904005,0.4843269286583959,1.2851278099666636,3,30.56,67,0,300,228,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2021-03-15,0.45788117260875,0.7353824105212577,0.3699248248242458,2.683330637606669,0.2736102174295571,1.0311348498608763,7,16.52,80,0,350,174,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2021-03-16,0.1808266872627858,0.9041769447310406,0.1479753201622025,2.6351826022754032,0.1708461316956483,1.0373767144896384,2,21.38,31,0,350,98,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2021-03-17,1.2925986982811082,1.718809993192109,1.2741957725818451,3.7280633679137902,1.2444130250105727,2.078762648153184,2,33.08,26,0,160,85,SSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2021-03-18,2.081515009657449,1.309526036980445,2.0135188693365467,1.280318987373484,1.9598646712927468,1.145812605353845,1,39.02,27,64,350,112,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2021-03-19,1.1821358764931778,1.6250646479333914,1.1639472731740432,3.621201080955316,1.135278481030153,1.9740293185962687,7,32.54,64,0,360,165,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2021-03-20,0.3926516253668035,0.7113722422283327,0.2995287205921687,2.618416365262378,0.1981460747456837,0.9709102093708568,4,37.04,23,0,280,89,W,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2021-03-21,1.2158616709814227,1.5732545213921325,1.185716757917228,3.6099167002146406,1.1438464496983487,1.9548147953394024,3,42.26,25,0,200,94,SSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277,2021-03-22,0.4404225419262024,0.9458663804298092,0.3921356861472675,2.8363426124903186,0.3479919835149095,1.2006336242038145,2,41.72,19,0,180,85,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
278,2021-03-23,0.4518221264735942,0.9026269094489552,0.3931814735730835,2.8138215779857334,0.3356387752053563,1.172329981722143,8,41.18,21,0,200,89,SSW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2021-03-24,1.2146425799315343,1.5841855922574477,1.1862041056620285,3.615774353332759,1.1461863452963132,1.961487542261857,2,43.52,17,0,160,81,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
280,2021-03-25,0.5586841919040962,0.399020490558148,0.4771459100525482,2.1380578463324884,0.4175553367226391,0.4841623669633036,4,45.86,12,5,150,54,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
281,2021-03-26,0.3816380522831317,0.751992388872753,0.2947291429498815,2.6499872347274023,0.2032549023194229,1.0054366305858695,2,47.66,41,122,280,170,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,2021-03-27,0.5411406855846973,0.9979539543587396,0.4945828433330851,2.9282134960028854,0.4468353221237665,1.285675653821352,2,46.94,39,0,290,143,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2021-03-28,1.1522964219100114,1.6218419725857367,1.1376483175898728,3.602703746024515,1.1130762351674124,1.9590872918325013,2,40.64,49,366,100,130,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
284,2021-03-29,0.2741716340940587,0.7583961261418891,0.1822137641812043,2.575898559857475,0.0936148881244043,0.9463732638622404,6,42.26,68,13,300,237,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2021-03-30,0.7791541327361662,0.4149152394443205,0.674882056482584,2.528542994459574,0.561913724504407,0.8909977108084681,5,36.86,35,0,190,121,S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2021-04-01,0.6705904452323563,0.4131215114116054,0.5660869968825816,2.4806557187439697,0.4540500278199527,0.8291074756652264,12,46.04,60,196,320,157,NW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2021-04-03,2.2134441208634734,1.6756628675160143,2.1742050673312203,0.5830893840274411,2.155543470245288,1.2808847116724935,5,33.62,33,0,330,125,NNW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2021-04-05,0.4523985925597649,0.5115174781296246,0.3783299084913107,2.173638184590428,0.3363664097688423,0.5401612364240361,8,44.06,74,3,340,174,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2021-04-06,0.4164502906091967,0.6092386770607168,0.3649184918072449,2.136385779032767,0.3574044675497891,0.540673295147725,7,48.02,49,0,350,121,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
294,2021-04-09,0.5466826113216846,0.6050648282179417,0.505132396281044,1.9921151625138849,0.5016147638890784,0.4130994029929091,2,48.38,26,0,190,94,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2021-04-12,0.6029678125244592,0.7347117213938302,0.5148202877327311,2.759743044242767,0.4153509188572376,1.1014288894161892,4,44.78,43,0,90,121,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2021-04-13,1.187746351093363,1.5872544896706422,1.1630592674303013,3.604453287172742,1.1273169744070188,1.952653298852778,3,49.1,33,0,20,103,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,2021-04-14,0.4838096719019984,0.8334050838632006,0.4107483812173835,2.780368087443902,0.3331532728523596,1.1307164844105697,4,46.22,23,0,150,85,SSE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2021-04-15,0.4928950407352171,0.6144446938192181,0.3928522935180701,2.587758933417019,0.2812417017746064,0.9308190452465316,4,44.96,31,0,150,89,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,2021-04-16,1.9560969593584725,1.2098791421373267,1.8905372365333613,1.23871845709854,1.8403386585404775,1.0143014365901957,1,39.38,76,305,50,170,NE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2021-04-22,2.2261877518227995,1.7862589656702597,2.1982483252843035,0.3679033974540985,2.1925572874881563,1.3345098590026228,2,37.22,77,0,280,188,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2021-04-23,2.153184032015928,1.6663005301943727,2.1192696575349936,0.5144218371673841,2.1069435507750374,1.238391279928243,9,44.42,72,0,280,188,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
308,2021-04-24,2.588485446501073,2.0376802780711643,2.550185776473147,0.5191357897428065,2.531825400607006,1.6569770211466577,4,56.48,36,0,240,165,WSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2021-04-26,0.807062484650163,0.3118650604398037,0.7326275394045862,1.9249173629622407,0.6779133097470276,0.2752071283108817,17,45.86,64,0,310,148,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,2021-04-27,0.8993219499806803,0.2452135010454073,0.8195659483429069,1.9195142201210087,0.7556625818036441,0.3112075053218471,28,48.56,31,0,300,98,WNW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2021-04-28,0.8122586742156972,0.2630081718724927,0.7332773241058578,1.9615936326990235,0.6717137640064754,0.3192851859943605,14,50.72,15,38,190,72,S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2021-04-29,2.1547315427795395,1.4626447716212845,2.096999807533195,1.0160769346298728,2.056204499622016,1.199473215345364,8,47.66,22,119,80,63,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2021-05-04,0.4556562145616031,0.6575096836005796,0.3582732334011927,2.6074140140574285,0.2497791043537323,0.9531213033630692,3,49.64,24,5,120,76,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
